-2049 0.0 7.767444731143769e-05
-2047 0.0 7.775033827783773e-05
-2045 0.0 7.782637749187415e-05
-2043 0.0 7.790256586304167e-05
-2041 0.0 7.797890339134028e-05
-2039 0.0 7.805539098626468e-05
-2037 0.0 7.813202864781488e-05
-2035 0.0 7.820881728548557e-05
-2033 0.0 7.828575598978205e-05
-2031 0.0 7.836284657969372e-05
-2029 0.0 7.84400890552206e-05
-2027 0.0 7.851748523535207e-05
-2025 0.0 7.859503330109874e-05
-2023 0.0 7.86727341619553e-05
-2021 0.0 7.875058963691117e-05
-2019 0.0 7.882859881647164e-05
-2017 0.0 7.890676351962611e-05
-2015 0.0 7.898508283687988e-05
-2013 0.0 7.906355767772766e-05
-2011 0.0 7.914218895166414e-05
-2009 0.0 7.922097665868932e-05
-2007 0.0 7.929992170829792e-05
-2005 0.0 7.937902410048991e-05
-2003 0.0 7.945828383526532e-05
-2001 0.0 7.953770182211883e-05
-1999 0.0 7.961727988003986e-05
-1997 0.0 7.96970170995337e-05
-1995 0.0 7.977691348060034e-05
-1993 0.0 7.98569708422292e-05
-1991 0.0 7.993718827492557e-05
-1989 0.0 8.001756759767886e-05
-1987 0.0 8.009810881048907e-05
-1985 0.0 8.017881282285089e-05
-1983 0.0 8.025967781577492e-05
-1981 0.0 8.034070742723998e-05
-1979 0.0 8.042190074775135e-05
-1977 0.0 8.050325868680375e-05
-1975 0.0 8.058478124439716e-05
-1973 0.0 8.06664684205316e-05
-1971 0.0 8.074832203419646e-05
-1969 0.0 8.083034117589705e-05
-1967 0.0 8.091252766462276e-05
-1965 0.0 8.09948815003736e-05
-1963 0.0 8.107740268314956e-05
-1961 0.0 8.116009303194005e-05
-1959 0.0 8.124295163725037e-05
-1957 0.0 8.132597940857522e-05
-1955 0.0 8.14091772554093e-05
-1953 0.0 8.149254608724732e-05
-1951 0.0 8.157608499459457e-05
-1949 0.0 8.165979579644045e-05
-1947 0.0 8.174367849278497e-05
-1945 0.0 8.182773399312282e-05
-1943 0.0 8.191196138795931e-05
-1941 0.0 8.199636340577854e-05
-1939 0.0 8.208094004658051e-05
-1937 0.0 8.216569040087052e-05
-1935 0.0 8.225061628763797e-05
-1933 0.0 8.233571770688286e-05
-1931 0.0 8.24209955680999e-05
-1929 0.0 8.250644987128908e-05
-1927 0.0 8.25920815259451e-05
-1925 0.0 8.267789235105738e-05
-1923 0.0 8.27638805276365e-05
-1921 0.0 8.285004787467187e-05
-1919 0.0 8.29363953016582e-05
-1917 0.0 8.302292189910077e-05
-1915 0.0 8.310963039548369e-05
-1913 0.0 8.319651988131227e-05
-1911 0.0 8.32835912660812e-05
-1909 0.0 8.337084454979049e-05
-1907 0.0 8.345828064193483e-05
-1905 0.0 8.354590136150364e-05
-1903 0.0 8.36337057990022e-05
-1901 0.0 8.372169486392522e-05
-1899 0.0 8.38098694657674e-05
-1897 0.0 8.389822960452875e-05
-1895 0.0 8.398677618970396e-05
-1893 0.0 8.407551104028244e-05
-1891 0.0 8.416443233727477e-05
-1889 0.0 8.425354280916508e-05
-1887 0.0 8.434284154645866e-05
-1885 0.0 8.44323303681449e-05
-1883 0.0 8.452200836472912e-05
-1881 0.0 8.46118773552007e-05
-1879 0.0 8.470193824905436e-05
-1877 0.0 8.47921910462901e-05
-1875 0.0 8.488263574690791e-05
-1873 0.0 8.497327326040249e-05
-1871 0.0 8.506410540576326e-05
-1869 0.0 8.51551321829902e-05
-1867 0.0 8.524635359208332e-05
-1865 0.0 8.533777054253733e-05
-1863 0.0 8.542938394384691e-05
-1861 0.0 8.552119379601208e-05
-1859 0.0 8.561320191802224e-05
-1857 0.0 8.570540740038268e-05
-1855 0.0 8.579781206208281e-05
-1853 0.0 8.589041681261733e-05
-1851 0.0 8.598322074249154e-05
-1849 0.0 8.607622567069484e-05
-1847 0.0 8.616943250672193e-05
-1845 0.0 8.626284125057282e-05
-1843 0.0 8.63564528117422e-05
-1841 0.0 8.645026719023008e-05
-1839 0.0 8.654428620502586e-05
-1837 0.0 8.663850985612953e-05
-1835 0.0 8.67329381435411e-05
-1833 0.0 8.682757288624998e-05
-1831 0.0 8.692241499375086e-05
-1829 0.0 8.701746446604375e-05
-1827 0.0 8.711272130312864e-05
-1825 0.0 8.720818732399493e-05
-1823 0.0 8.730386252864264e-05
-1821 0.0 8.739974873606116e-05
-1819 0.0 8.749584503675578e-05
-1817 0.0 8.759215234022122e-05
-1815 0.0 8.768867337494157e-05
-1813 0.0 8.778540632192744e-05
-1811 0.0 8.788235300016822e-05
-1809 0.0 8.797951431915862e-05
-1807 0.0 8.807689118839335e-05
-1805 0.0 8.817448269837769e-05
-1803 0.0 8.827229157759575e-05
-1801 0.0 8.837031782604754e-05
-1799 0.0 8.846856144373305e-05
-1797 0.0 8.856702424964169e-05
-1795 0.0 8.866570533427875e-05
-1793 0.0 8.876460742612835e-05
-1791 0.0 8.886373052519048e-05
-1789 0.0 8.896307554095984e-05
-1787 0.0 8.906264247343643e-05
-1785 0.0 8.916243223211495e-05
-1783 0.0 8.926244663598482e-05
-1781 0.0 8.936268477555132e-05
-1779 0.0 8.946314846980385e-05
-1777 0.0 8.956383862823714e-05
-1775 0.0 8.966475616034586e-05
-1773 0.0 8.976590106613003e-05
-1771 0.0 8.986727334558964e-05
-1769 0.0 8.99688757272088e-05
-1767 0.0 9.00707082109875e-05
-1765 0.0 9.017277170642046e-05
-1763 0.0 9.027506621350767e-05
-1761 0.0 9.037759355123853e-05
-1759 0.0 9.048035371961305e-05
-1757 0.0 9.058334762812592e-05
-1755 0.0 9.068657618627185e-05
-1753 0.0 9.079004121304024e-05
-1751 0.0 9.089374179893639e-05
-1749 0.0 9.09976797629497e-05
-1747 0.0 9.110185601457488e-05
