0.0	-0.002665356896888845	-1.0055899112438897
0.001	-0.002661474389781563	-1.0055696597207608
0.002	-0.002657591882674281	-1.005549408197632
0.003	-0.0026537093755669987	-1.0055291566745028
0.004	-0.002649826868459717	-1.005508905151374
0.005	-0.002645944361352435	-1.005488653628245
0.006	-0.0026420618542451527	-1.0054684021051161
0.007	-0.0026381793471378706	-1.0054481505819872
0.008	-0.0026342968400305884	-1.0054278990588583
0.009	-0.0026304143329233063	-1.0054076475357294
0.01	-0.002626531825816024	-1.0053873960126005
0.011	-0.002622649318708742	-1.0053671444894714
0.012	-0.0026187668116014603	-1.0053468929663425
0.013	-0.0026148843044941777	-1.0053266414432136
0.014	-0.0026110017973868956	-1.0053063899200847
0.015	-0.0026071192902796135	-1.0052861383969556
0.016	-0.0026032367831723318	-1.005265886873827
0.017	-0.002599354276065049	-1.0052456353506978
0.018	-0.0025954717689577675	-1.0052253838275689
0.019	-0.0025915892618504854	-1.00520513230444
0.02	-0.002587706754743203	-1.005184880781311
0.021	-0.002583824247635921	-1.0051646292581822
0.022	-0.002579941740528639	-1.005144377735053
0.023	-0.0025760592334213564	-1.0051241262119242
0.024	-0.0025721767263140747	-1.0051038746887953
0.025	-0.0025682942192067925	-1.0050836231656664
0.026	-0.0025644117120995104	-1.0050633716425375
0.027	-0.0025605292049922287	-1.0050431201194086
0.028	-0.002556646697884946	-1.0050228685962797
0.029	-0.002552764190777664	-1.0050026170731505
0.03	-0.002548881683670382	-1.0049823655500218
0.031	-0.0025449991765631	-1.0049621140268927
0.032	-0.0025411166694558176	-1.0049418625037638
0.033	-0.002537234162348536	-1.004921610980635
0.034	-0.0025333516552412537	-1.0049013594575058
0.035	-0.0025294691481339716	-1.004881107934377
0.036	-0.0025255866410266894	-1.004860856411248
0.037	-0.0025217041339194073	-1.004840604888119
0.038	-0.002517821626812125	-1.0048203533649902
0.039	-0.002513939119704843	-1.004800101841861
0.04	-0.0025100566125975613	-1.0047798503187324
0.041	-0.002506174105490279	-1.0047595987956033
0.042	-0.002502291598382997	-1.0047393472724744
0.043	-0.0024984090912757145	-1.0047190957493455
0.044	-0.0024945265841684323	-1.0046988442262166
0.045	-0.00249064407706115	-1.0046785927030877
0.046	-0.002486761569953868	-1.0046583411799588
0.047	-0.0024828790628465863	-1.0046380896568297
0.048	-0.002478996555739304	-1.0046178381337008
0.049	-0.002475114048632022	-1.0045975866105719
0.05	-0.00247123154152474	-1.004577335087443
0.051	-0.0024672914105130766	-1.0045316334499053
0.052	-0.0024633512795014132	-1.0044859318123673
0.053	-0.00245941114848975	-1.0044402301748296
0.054	-0.0024554710174780866	-1.004394528537292
0.055	-0.0024515308864664236	-1.0043488268997542
0.056	-0.00244759075545476	-1.0043031252622163
0.057	-0.0024436506244430974	-1.0042574236246786
0.058	-0.0024397104934314336	-1.004211721987141
0.059	-0.0024357703624197703	-1.0041660203496032
0.06	-0.0024318302314081074	-1.0041203187120655
0.061	-0.002427890100396444	-1.0040746170745276
0.062	-0.0024239499693847807	-1.00402891543699
0.063	-0.0024200098383731173	-1.0039832137994522
0.064	-0.002416069707361454	-1.0039375121619145
0.065	-0.0024121295763497906	-1.0038918105243766
0.066	-0.0024081894453381273	-1.003846108886839
0.067	-0.002404249314326464	-1.0038004072493012
0.068	-0.0024003091833148006	-1.0037547056117635
0.069	-0.0023963690523031373	-1.0037090039742256
0.07	-0.002392428921291474	-1.003663302336688
0.071	-0.0023884887902798106	-1.0036176006991502
0.072	-0.0023845486592681477	-1.0035718990616125
0.073	-0.0023806085282564843	-1.0035261974240748
0.074	-0.002376668397244821	-1.0034804957865369
0.075	-0.0023727282662331576	-1.0034347941489992
0.076	-0.0023687881352214947	-1.0033890925114615
0.077	-0.002364848004209831	-1.0033433908739238
0.078	-0.002360907873198168	-1.003297689236386
0.079	-0.0023569677421865047	-1.0032519875988481
0.08	-0.0023530276111748414	-1.0032062859613105
0.081	-0.002349087480163178	-1.0031605843237728
0.082	-0.0023451473491515147	-1.0031148826862348
0.083	-0.0023412072181398513	-1.0030691810486971
0.084	-0.002337267087128188	-1.0030234794111594
0.085	-0.0023333269561165246	-1.0029777777736215
0.086	-0.0023293868251048613	-1.0029320761360838
0.087	-0.002325446694093198	-1.0028863744985461
0.088	-0.002321506563081535	-1.0028406728610084
0.089	-0.0023175664320698713	-1.0027949712234707
0.09	-0.0023136263010582084	-1.002749269585933
0.091	-0.002309686170046545	-1.002703567948395
0.092	-0.0023057460390348817	-1.0026578663108574
0.093	-0.0023018059080232183	-1.0026121646733197
0.094	-0.002297865777011555	-1.0025664630357818
0.095	-0.002293925645999892	-1.002520761398244
0.096	-0.0022899855149882287	-1.0024750597607064
0.097	-0.002286045383976565	-1.0024293581231685
0.098	-0.0022821052529649016	-1.0023836564856308
0.099	-0.0022781651219532387	-1.002337954848093
0.1	-0.0022742249909415754	-1.0022922532105554
0.101	-0.0022702402351013687	-1.002221229825765
0.102	-0.0022662554792611616	-1.0021502064409744
0.103	-0.0022622707234209545	-1.0020791830561837
0.104	-0.0022582859675807474	-1.0020081596713935
0.105	-0.0022543012117405403	-1.0019371362866027
0.106	-0.0022503164559003336	-1.0018661129018123
0.107	-0.002246331700060127	-1.0017950895170218
0.108	-0.00224234694421992	-1.0017240661322313
0.109	-0.0022383621883797127	-1.0016530427474406
0.11	-0.0022343774325395056	-1.0015820193626503
0.111	-0.0022303926766992985	-1.0015109959778599
0.112	-0.002226407920859092	-1.0014399725930692
0.113	-0.0022224231650188847	-1.0013689492082787
0.114	-0.0022184384091786776	-1.0012979258234882
0.115	-0.0022144536533384705	-1.0012269024386975
0.116	-0.002210468897498264	-1.0011558790539072
0.117	-0.0022064841416580567	-1.0010848556691165
0.118	-0.0022024993858178496	-1.001013832284326
0.119	-0.0021985146299776425	-1.0009428088995356
0.12	-0.002194529874137436	-1.000871785514745
0.121	-0.0021905451182972287	-1.0008007621299546
0.122	-0.0021865603624570216	-1.0007297387451641
0.123	-0.002182575606616815	-1.0006587153603737
0.124	-0.002178590850776608	-1.000587691975583
0.125	-0.0021746060949364007	-1.0005166685907925
0.126	-0.0021706213390961936	-1.000445645206002
0.127	-0.0021666365832559865	-1.0003746218212115
0.128	-0.00216265182741578	-1.000303598436421
0.129	-0.0021586670715755727	-1.0002325750516305
0.13	-0.0021546823157353656	-1.00016155166684
0.131	-0.002150697559895159	-1.0000905282820494
0.132	-0.002146712804054952	-1.0000195048972589
0.133	-0.0021427280482147447	-0.9999484815124684
0.134	-0.0021387432923745376	-0.9998774581276779
0.135	-0.0021347585365343305	-0.9998064347428874
0.136	-0.002130773780694124	-0.9997354113580968
0.137	-0.002126789024853917	-0.9996643879733064
0.138	-0.00212280426901371	-0.9995933645885159
0.139	-0.002118819513173503	-0.9995223412037253
0.14	-0.002114834757333296	-0.9994513178189348
0.141	-0.002110850001493089	-0.9993802944341443
0.142	-0.002106865245652882	-0.9993092710493539
0.143	-0.002102880489812675	-0.9992382476645633
0.144	-0.002098895733972468	-0.9991672242797728
0.145	-0.002094910978132261	-0.9990962008949822
0.146	-0.002090926222292054	-0.9990251775101917
0.147	-0.0020869414664518473	-0.9989541541254012
0.148	-0.0020829567106116402	-0.9988831307406107
0.149	-0.002078971954771433	-0.9988121073558202
0.15	-0.002074987198931226	-0.9987410839710297
0.151	-0.0020709706011544514	-0.9986449380920859
0.152	-0.0020669540033776764	-0.9985487922131422
0.153	-0.0020629374056009018	-0.9984526463341985
0.154	-0.0020589208078241267	-0.9983565004552548
0.155	-0.002054904210047352	-0.998260354576311
0.156	-0.002050887612270577	-0.9981642086973673
0.157	-0.0020468710144938024	-0.9980680628184235
0.158	-0.0020428544167170274	-0.9979719169394798
0.159	-0.0020388378189402524	-0.9978757710605362
0.16	-0.0020348212211634777	-0.9977796251815925
0.161	-0.002030804623386703	-0.9976834793026487
0.162	-0.002026788025609928	-0.997587333423705
0.163	-0.002022771427833153	-0.9974911875447612
0.164	-0.0020187548300563784	-0.9973950416658175
0.165	-0.0020147382322796034	-0.9972988957868738
0.166	-0.002010721634502829	-0.9972027499079299
0.167	-0.0020067050367260537	-0.9971066040289862
0.168	-0.002002688438949279	-0.9970104581500425
